gross,genres,movie_title,plot_keywords,movie_imdb_link,language,country,title_year,imdb_score,Action,Adventure,Fantasy,Sci-fi,Thriller,Comedy,Romance,Mystery,Horror,Animation
90454043,Action|Adventure|Thriller,Space Cowboys,nasa|old age|satellite|space|space shuttle,tt0186566,English,USA,2000,6.4,1,1,0,0,1,0,0,0,0,0
84049211,Action|Adventure|Thriller,Cliffhanger,money|mountain|rocky mountains|snow|suitcase,tt0106582,English,USA,1993,6.4,1,1,0,0,1,0,0,0,0,0
70450000,Action|Crime|Thriller,Broken Arrow,captain|desert|major|park ranger|utah,tt0115759,English,USA,1996,6,1,0,0,0,1,0,0,0,0,0
69688384,Comedy|Family|Fantasy,The Kid,altering history|cartoon on tv|childhood|image consultant|one two combo,tt0219854,English,USA,2000,6.1,0,0,1,0,0,1,0,0,0,0
70236496,Drama|History|Thriller,World Trade Center,based on true story|police|rescue|rubble|trapped,tt0469641,English,USA,2006,6,0,0,0,0,1,0,0,0,0,0
63695760,Drama,Mona Lisa Smile,art|college|school|student|wellesley college,tt0304415,English,USA,2003,6.4,0,0,0,0,0,0,0,0,0,0
59617068,Comedy|Romance,The Dictator,dictator|hotel|oil|overalls|sunglasses,tt1645170,English,USA,2012,6.4,0,0,0,0,0,1,1,0,0,0
85911262,Comedy|Drama|Family|Musical,Annie,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,tt1823664,English,USA,2014,5.2,0,0,0,0,0,1,0,0,0,0
53846915,Comedy|Crime|Drama|Romance,Focus,con artist|con man|deception|rivalry|seduction,tt2381941,English,USA,2015,6.6,0,0,0,0,0,1,1,0,0,0
54758461,Action|Comedy|Romance,This Means War,best friend|cia|cia agent|dating|undercover,tt1596350,English,USA,2012,6.3,1,0,0,0,0,1,1,0,0,0
52397389,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,Blade: Trinity,blade|blood|dracula|vampire hunter|vampire slayer,tt0359013,English,USA,2004,5.9,1,1,1,1,1,0,0,0,1,0
,Action|Drama|War,Red Dawn,guerrilla|high school|invasion|soviet|wolverine,tt0087985,English,USA,1984,6.4,1,0,0,0,0,0,0,0,0,0
38966057,Comedy|Drama,Primary Colors,campaigning|candidate|election|governor|president,tt0119942,English,France,1998,6.7,0,0,0,0,0,1,0,0,0,0
42345531,Action|Horror|Sci-Fi|Thriller,Resident Evil: Retribution,corporation|fight|rescue|umbrella|zombie,tt1855325,English,Germany,2012,5.4,1,0,0,1,1,0,0,0,1,0
36064910,Action|Sci-Fi|Thriller,Death Race,armored car|car|murder|prison|warden,tt0452608,English,USA,2008,6.4,1,0,0,1,1,0,0,0,0,0
32598931,Action|Drama|Thriller,Proof of Life,jungle|pipeline|prisoner|ransom|south america,tt0228750,English,USA,2000,6.2,1,0,0,0,1,0,0,0,0,0
28045540,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Zathura: A Space Adventure,2000s|coke|meeting future self|reference to spongebob squarepants|sony,tt0406375,English,USA,2005,6.1,1,1,1,1,0,1,0,0,0,0
37023395,Drama,Fight Club,anti establishment|dark humor|fighting|multiple personality disorder|surprise ending,tt0137523,English,USA,1999,8.8,0,0,0,0,0,0,0,0,0,0
43532294,Drama|Sport,We Are Marshall,coach|football|football team|marshall university|university,tt0758794,English,USA,2006,7.1,0,0,0,0,0,0,0,0,0,0
,Crime|Drama|Mystery,The Missing            ,france|journalist|limp|police detective|reporter,tt3877200,English,UK,,8.1,0,0,0,0,0,0,0,1,0,0
17218080,Action|Adventure|Comedy,Hudson Hawk,blackmail|burglar|critically bashed|leonardo da vinci|prison,tt0102070,English,USA,1991,5.7,1,1,0,0,0,1,0,0,0,0
10014234,Comedy|Crime,Lucky Numbers,celebrity|lottery|murder|snowmobile|weatherman,tt0219952,English,France,2000,5,0,0,0,0,0,1,0,0,0,0
19059018,Action|Fantasy|Sci-Fi|Thriller,"I, Frankenstein",army|creature|demon|frankenstein|gargoyle,tt1418377,English,Australia,2014,5.1,1,0,1,1,1,0,0,0,0,0
1987287,Crime|Drama,Oliver Twist,boy|character name in title|orphan|pickpocket|workhouse,tt0380599,English,UK,2005,6.9,0,0,0,0,0,0,0,0,0,0
24407944,Action|Crime|Fantasy|Thriller,Elektra,assassin|battle|heroine|martial arts|spin off,tt0357277,English,Canada,2005,4.8,1,0,1,0,1,0,0,0,0,0
13750556,Action|Crime|Thriller,Sin City: A Dame to Kill For,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,tt0458481,English,USA,2014,6.5,1,0,0,0,1,0,0,0,0,0
31054924,Drama|Mystery|Romance,Random Hearts,death|plane crash|police|police sergeant|politician,tt0156934,English,USA,1999,5.1,0,0,0,0,0,0,1,1,0,0
43247140,Adventure|Biography|Drama|History|Sport|Thriller,Everest,blizzard|mount everest|mountain|mountain climbing|snow,tt2719848,English,UK,2015,7.1,0,1,0,0,1,0,0,0,0,0
2208939,Crime|Drama|Fantasy,Perfume: The Story of a Murderer,18th century|perfume|scent|sense of smell|smell,tt0396171,English,Germany,2006,7.5,0,0,1,0,0,0,0,0,0,0
213079163,Action|Comedy|Crime,Austin Powers in Goldmember,fem bot|prison|seductive fembot|spy|time travel,tt0295178,English,USA,2002,6.2,1,0,0,0,0,1,0,0,0,0
19548064,Action|Animation|Comedy|Family|Sci-Fi,Astro Boy,betrayal|futuristic|gladiator|robot|scientist,tt0375568,English,Hong Kong,2009,6.3,1,0,0,1,0,1,0,0,0,1
356784000,Adventure|Sci-Fi|Thriller,Jurassic Park,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,tt0107290,English,USA,1993,8.1,0,1,0,1,1,0,0,0,0,0
25052000,Adventure|Biography|Crime|Drama|Western,Wyatt Earp,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,tt0111756,English,USA,1994,6.6,0,1,0,0,0,0,0,0,0,0
122012710,Action|Crime|Drama|Thriller,Clear and Present Danger,cia|colombia|colombian drug cartel|drugs|president,tt0109444,English,USA,1994,6.9,1,0,0,0,1,0,0,0,0,0
72413,Action|Adventure|Drama|History,Dragon Blade,child fugitive|final battle|martial art|silk road|sword,tt3672840,Mandarin,China,2015,6.1,1,1,0,0,0,0,0,0,0,0
77086030,Action|War,U-571,battle|historically inaccurate|submarine movie|u boat|world war two,tt0141926,English,France,2000,6.6,1,0,0,0,0,0,0,0,0,0
65000000,Comedy|Drama|Romance,The American President,lobbyist|president|senator|state dinner|widower,tt0112346,English,USA,1995,6.8,0,0,0,0,0,1,1,0,0,0
15738632,Action|Comedy|Crime|Thriller,3000 Miles to Graceland,casino|elvis impersonator|gun|heist|rascal,tt0233142,English,USA,2001,5.9,1,0,0,0,1,1,0,0,0,0
54116191,Crime|Drama|Mystery|Thriller|Western,The Hateful Eight,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,tt3460252,English,USA,2015,7.9,0,0,0,0,1,0,0,1,0,0
118153533,Comedy|Sport,Blades of Glory,competition|fight|ice|jock strap|nintendo game boy advance,tt0445934,English,USA,2007,6.3,0,0,0,0,0,1,0,0,0,0
108012170,Adventure|Animation|Comedy|Family|Fantasy,Hop,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,tt1411704,English,USA,2011,5.5,0,1,1,0,0,1,0,0,0,1
210592590,Action|Drama|Fantasy|War,300,battle|epic|greece|spartan|warrior,tt0416449,English,USA,2006,7.7,1,0,1,0,0,0,0,0,0,0
143151473,Comedy|Drama|Family,Marley & Me,box office hit|dog|dog movie|florida|pet name in title,tt0822832,English,USA,2008,7.1,0,0,0,0,0,1,0,0,0,0
136801374,Crime|Drama|Fantasy|Mystery,The Green Mile,1930s|death row inmate|healing|prison guard|southern u.s.,tt0120689,English,USA,1999,8.5,0,0,1,0,0,0,0,1,0,0
168213584,Action|Adventure|Comedy,Wild Hogs,biker gang|friend|motorcycle|new mexico|road trip,tt0486946,English,USA,2007,5.9,1,1,0,0,0,1,0,0,0,0
135381507,Adventure|Animation|Comedy|Family|Sci-Fi,Chicken Little,alien invasion|chicken|fish|friend|panic,tt0371606,English,USA,2005,5.8,0,1,0,1,0,1,0,0,0,1
167735396,Crime|Drama|Mystery|Thriller,Gone Girl,based on novel|disappearance|missing person|missing wife|murder suspect,tt2267998,English,USA,2014,8.1,0,0,0,0,1,0,0,1,0,0
121468960,Action|Mystery|Thriller,The Bourne Identity,amnesia|assassin|money|political thriller|three word title,tt0258463,English,USA,2002,7.9,1,0,0,0,1,0,0,1,0,0
106635996,Action|Adventure|Thriller,GoldenEye,agent|cossack|official james bond series|russia|russian,tt0113189,English,UK,1995,7.2,1,1,0,0,1,0,0,0,0,0
102678089,Drama|Mystery|Thriller,The General's Daughter,army cid|cover up|military|murder|woman in military,tt0144214,English,USA,1999,6.3,0,0,0,0,1,0,0,1,0,0
125603360,Comedy|Drama|Sci-Fi,The Truman Show,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,tt0120382,English,USA,1998,8.1,0,0,0,1,0,1,0,0,0,0
101217900,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,The Prince of Egypt,ancient egypt|hebrew|nudity|pharaoh|title directed by female,tt0120794,English,USA,1998,7,0,1,1,0,0,0,0,0,0,1
104148781,Comedy|Family,Daddy Day Care,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,tt0317303,English,USA,2003,5.5,0,0,0,0,0,1,0,0,0,0
75573300,Action|Comedy|Crime|Drama|Thriller,2 Guns,close up of breasts|female nudity|fugitive|money|undercover,tt1272878,English,USA,2013,6.7,1,0,0,0,1,1,0,0,0,0
93375151,Action|Comedy|Family|Fantasy,Cats & Dogs,cartoon on tv|cat|dog|scientist|secret agent,tt0239395,English,USA,2001,5.2,1,0,1,0,0,1,0,0,0,0
106126012,Action|Crime|Thriller,The Italian Job,gold|heist|revenge|traffic jam|venice italy,tt0317740,English,USA,2003,7,1,0,0,0,1,0,0,0,0,0
93307796,Comedy|Romance,Two Weeks Notice,developer|divorce|lawyer|love|new york city,tt0313737,English,USA,2002,6.1,0,0,0,0,0,1,1,0,0,0
90646554,Adventure|Animation|Comedy|Family,Antz,ant|friend|princess|soldier|worker,tt0120587,English,USA,1998,6.6,0,1,0,0,0,1,0,0,0,1
109176215,Comedy,Couples Retreat,couple|island|marriage|tropical|voyeurism,tt1078940,English,USA,2009,5.5,0,0,0,0,0,1,0,0,0,0
82670733,Action|Drama|Sport,Days of Thunder,driver|hot shot|racing|stock car driver|team,tt0099371,English,USA,1990,5.9,1,0,0,0,0,0,0,0,0,0
82569532,Adventure|Comedy|Family,Cheaper by the Dozen 2,children|competition|rival|second part|vacation,tt0452598,English,USA,2005,5.4,0,1,0,0,0,1,0,0,0,0
81687587,Action|Sci-Fi|Thriller,The Scorch Trials,desert|disease|escape|resistance|virus,tt4046784,English,USA,2015,6.4,1,0,0,1,1,0,0,0,0,0
80574010,Drama|Romance,Eat Pray Love,divorce|emotional balance|female protagonist|indonesia|inner peace,tt0879870,English,USA,2010,5.7,0,0,0,0,0,0,1,0,0,0
75764085,Comedy|Drama|Fantasy|Romance,The Family Man,bowling|christmas|parallel universe|salesman|unfaithfulness,tt0218967,English,USA,2000,6.7,0,0,1,0,0,1,1,0,0,0
90356857,Action|Comedy|Crime|Thriller,RED,cia|female assassin|interrogation|office cubicle|spy,tt1245526,English,USA,2010,7.1,1,0,0,0,1,1,0,0,0,0
75530832,Drama|Sport,Any Given Sunday,breasts|coach|football|in medias res|vomiting,tt0146838,English,USA,1999,6.8,0,0,0,0,0,0,0,0,0,0
75370763,Drama|Romance|Western,The Horse Whisperer,grace|groom|horse|montana|western u.s.,tt0119314,English,USA,1998,6.5,0,0,0,0,0,0,1,0,0,0
100003492,Crime|Drama|Thriller,Collateral,city by night|contract killer|driving at night|los angeles california|taxi,tt0369339,English,USA,2004,7.6,0,0,0,0,1,0,0,0,0,0
90341670,Action|Adventure|Fantasy|Thriller,The Scorpion King,desert|king|showdown|sorceress|warrior,tt0277296,English,USA,2002,5.5,1,1,1,0,1,0,0,0,0,0
74540762,Action|Drama|Thriller,Ladder 49,death of husband|fire|firefighter|funeral|main character dies,tt0349710,English,USA,2004,6.5,1,0,0,0,1,0,0,0,0,0
80033643,Action|Crime|Mystery|Thriller,Jack Reacher,coma|mysterious villain|police chase|shooting range|sniper,tt0790724,English,USA,2012,7,1,0,0,0,1,0,0,1,0,0
73648142,Action|Sci-Fi|Thriller,Deep Blue Sea,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,tt0149261,English,USA,1999,5.8,1,0,0,1,1,0,0,0,0,0
71844424,Documentary|Music,This Is It,2000s|box office hit|comeback|rehearsal|year 2009,tt1477715,English,USA,2009,7.3,0,0,0,0,0,0,0,0,0,0
75638743,Drama|Thriller,Contagion,contagion|cure|infection|panic|virus,tt1598778,English,USA,2011,6.6,0,0,0,0,1,0,0,0,0,0
75280058,Animation|Family|Fantasy,Coraline,dream|new home|parallel worlds|scissors|secret door,tt0327597,English,USA,2009,7.7,0,0,1,0,0,0,0,0,0,1
64505912,Sci-Fi|Thriller,The Happening,bee|nature|park|school|teacher,tt0949731,English,USA,2008,5,0,0,0,1,1,0,0,0,0,0
77862546,Action|Crime|Drama|Thriller,Man on Fire,bodyguard|journalist|kidnapping|mexico|police corruption,tt0328107,English,USA,2004,7.7,1,0,0,0,1,0,0,0,0,0
88200225,Comedy|Crime,Starsky & Hutch,cocaine|cop|criminal|partner|police,tt0335438,English,USA,2004,6.1,0,0,0,0,0,1,0,0,0,0
60573641,Comedy|Family,Jingle All the Way,action figure|christmas|hero|karate|toy,tt0116705,English,USA,1996,5.4,0,0,0,0,0,1,0,0,0,0
59035104,Action|Fantasy|Horror|Sci-Fi,Hellboy,assassin|demon|hero|nazi|superhero,tt0167190,English,USA,2004,6.8,1,0,1,1,0,0,0,0,1,0
56702901,Drama,A Civil Action,1980s|law firm|lawsuit|lawyer|toxic waste,tt0120633,English,USA,1998,6.5,0,0,0,0,0,0,0,0,0,0
55994557,Adventure|Animation|Comedy|Family|Fantasy,ParaNorman,curse|ghost|outcast|witch|zombie,tt1623288,English,USA,2012,7,0,1,1,0,0,1,0,0,0,1
54910560,Action|Adventure|Crime|Thriller,The Jackal,assassin|fbi|ira|jackal|russian,tt0119395,English,USA,1997,6.3,1,1,0,0,1,0,0,0,0,0
53789313,Action|Mystery|Sci-Fi|Thriller,Paycheck,anti hero|babe scientist|engineer|memory|money,tt0338337,English,USA,2003,6.3,1,0,0,1,1,0,0,1,0,0
51045801,Drama|Romance,Up Close & Personal,journalism|news anchor|newscast|newscaster|tv journalism,tt0118055,English,USA,1996,6.1,0,0,0,0,0,0,1,0,0,0
50818750,Adventure|Animation|Comedy|Family|Fantasy,The Tale of Despereaux,book|darkness|dungeon|princess|rat,tt0420238,English,UK,2008,6.1,0,1,1,0,0,1,0,0,0,1
,Comedy|Romance,Rules of Engagement            ,fiance|fiancee|magazine editor|naivety|womanizer,tt0790772,English,USA,,7.3,0,0,0,0,0,1,1,0,0,0
50189179,Action|Comedy|Sci-Fi,The Tuxedo,chauffeur|hospital|secret agent|spying|tuxedo,tt0290095,English,USA,2002,5.3,1,0,0,1,0,1,0,0,0,0
50024083,Action|Thriller,Under Siege 2: Dark Territory,colorado|niece|satellite|terrorist|train,tt0114781,English,USA,1995,5.4,1,0,0,0,1,0,0,0,0,0
50549107,Action|Drama|Thriller,Jack Ryan: Shadow Recruit,covert analyst|marine|russian|spy|stock market,tt1205537,English,USA,2014,6.2,1,0,0,0,1,0,0,0,0,0
56443482,Biography|Comedy|Drama,Joy,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,tt2446980,English,USA,2015,6.6,0,0,0,0,0,1,0,0,0,0
62401264,Action|Crime|Drama|Thriller,London Has Fallen,british|funeral|good versus evil|mole|sequel,tt3300542,English,UK,2016,5.9,1,0,0,0,1,0,0,0,0,0
47748610,Action|Horror|Sci-Fi,Alien: Resurrection,alien|blood|breeding|clone|scientist,tt0118583,English,USA,1997,6.3,1,0,0,1,0,0,0,0,1,0
46975183,Action|Crime|Drama|Mystery|Thriller,Shooter,colonel|ethiopia|marksman|on the run|rangefinder,tt0822854,English,USA,2007,7.2,1,0,0,0,1,0,0,1,0,0
50807639,Adventure|Animation|Comedy|Family|Fantasy,The Boxtrolls,chase|puppet animation|red hat|stop motion animation|troll,tt0787474,English,USA,2014,6.8,0,1,1,0,0,1,0,0,0,1
46611204,Comedy|Drama|Fantasy|Romance,Practical Magic,curse|death|island|love|magic,tt0120791,English,USA,1998,6.1,0,0,1,0,0,1,1,0,0,0
257756197,Action|Adventure|Animation|Comedy|Family|Fantasy,The Lego Movie,based on toy|dual personality|evil businessman|good cop bad cop|lego,tt1490017,English,Australia,2014,7.8,1,1,1,0,0,1,0,0,0,1
48472213,Action|Comedy|Crime,Miss Congeniality 2: Armed and Fabulous,bodyguard|fbi|fbi agent|female protagonist|undercover,tt0385307,English,USA,2005,5,1,0,0,0,0,1,0,0,0,0
43060566,Action|Adventure|Fantasy|Sci-Fi|Thriller,Reign of Fire,castle|dragon|fire breathing dragon|militia|survival,tt0253556,English,USA,2002,6.2,1,1,1,1,1,0,0,0,0,0
45996718,Action|Crime|Drama|Thriller,Gangster Squad,good versus evil|machine gun|mobster|police vigilantism|year 1949,tt1321870,English,USA,2013,6.7,1,0,0,0,1,0,0,0,0,0
37479778,Biography|Drama|History|Sport,Invictus,apartheid|nation|nelson mandela|president|rugby,tt1057500,English,USA,2009,7.4,0,0,0,0,0,0,0,0,0,0
36965395,Crime|Drama|Mystery|Thriller,State of Play,congressman|conspiracy|newspaper|political conspiracy|subway,tt0473705,English,USA,2009,7.1,0,0,0,0,1,0,0,1,0,0
40559930,Comedy|Crime|Romance|Thriller,Duplicity,ceo|dubai|product|rivalry|spy,tt1135487,English,USA,2009,6.2,0,0,0,0,1,1,1,0,0,0
36279230,Action|Crime|Thriller,The Sentinel,first lady|framed|investigation|president|secret service,tt0443632,English,USA,2006,6.1,1,0,0,0,1,0,0,0,0,0
42194060,Adventure|Animation|Comedy|Family|Sci-Fi,Planet 51,alien|alien planet|astronaut|planet|teenager,tt0762125,English,Spain,2009,6.1,0,1,0,1,0,1,0,0,0,1
43119879,Action|Adventure|Sci-Fi|Thriller,Star Trek: Nemesis,earth|federation|romulan|slave|space,tt0253754,English,USA,2002,6.4,1,1,0,1,1,0,0,0,0,0
35096190,Comedy|Crime|Romance,Intolerable Cruelty,attorney|divorce|marriage|real estate|screwball comedy,tt0138524,English,USA,2003,6.3,0,0,0,0,0,1,1,0,0,0
35754555,Drama|Sport,Trouble with the Curve,aging|baseball|baseball scout|north carolina|pitcher,tt2083383,English,USA,2012,6.8,0,0,0,0,0,0,0,0,0,0
43290977,Crime|Drama|Mystery|Thriller,Edge of Darkness,activist|detective|father daughter relationship|investigation|vigilantism,tt1226273,English,UK,2010,6.6,0,0,0,0,1,0,0,1,0,0
33927476,Horror|Mystery|Sci-Fi|Thriller,The Relic,fire|helicopter|museum|police sergeant|relic,tt0120004,English,UK,1997,5.7,0,0,0,1,1,0,0,1,1,0
32122249,Comedy|Crime,Analyze That,blonde|mafia|mental illness|prison|second part,tt0289848,English,USA,2002,5.9,0,0,0,0,0,1,0,0,0,0
40076438,Action|Crime|Drama|Mystery|Thriller,Righteous Kill,blood splatter|execution|new york city|nypd|serial killer,tt1034331,English,USA,2008,6,1,0,0,0,1,0,0,1,0,0
32940507,Action|Crime|Drama|Thriller,Mercury Rising,autistic child|boy|child in danger|fbi|nsa,tt0120749,English,USA,1998,6.1,1,0,0,0,1,0,0,0,0,0
31670931,Biography|Drama|Music,The Soloist,columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat,tt0821642,English,UK,2009,6.7,0,0,0,0,0,0,0,0,0,0
30695227,Drama|Fantasy|Sport,The Legend of Bagger Vance,caddy|game|golf|golf course|golfer,tt0146984,English,USA,2000,6.7,0,0,1,0,0,0,0,0,0,0
32522352,Adventure|Comedy|Drama|Music,Almost Famous,band|magazine|rolling stone magazine|smoking marijuana|tour,tt0181875,English,USA,2000,7.9,0,1,0,0,0,1,0,0,0,0
28424210,Animation|Comedy|Family|Fantasy,Garfield 2,cat|england|lti txii|peugeot 206|rover 3 5 litre.coupe p5b,tt0455499,English,UK,2006,5,0,0,1,0,0,1,0,0,0,1
26082914,Action|Adventure|Crime|Thriller,xXx: State of the Union,coup d'etat|mutiny|president|u.s. navy|washington d.c.,tt0329774,English,USA,2005,4.3,1,1,0,0,1,0,0,0,0,0
29136626,Action|Fantasy|Horror|Sci-Fi|Thriller,Priest,church|priest|sheriff|vampire|warrior,tt0822847,English,USA,2011,5.7,1,0,1,1,1,0,0,0,1,0
26288320,Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance,Sinbad: Legend of the Seven Seas,book|framed|goddess|prince|sinbad,tt0165982,English,USA,2003,6.7,0,1,1,0,0,1,1,0,0,1
26616590,Horror|Sci-Fi|Thriller,Event Horizon,solar system|space|spaceship|starship|year 2047,tt0119081,English,UK,1997,6.7,0,0,0,1,1,0,0,0,1,0
623279547,Action|Adventure|Sci-Fi,The Avengers,alien invasion|assassin|battle|iron man|soldier,tt0848228,English,USA,2012,8.1,1,1,0,1,0,0,0,0,0,0
30063805,Drama|Fantasy|Mystery|Romance|Thriller,Dragonfly,death|doctor|grave|patient|venezuela,tt0259288,English,USA,2002,6.1,0,0,1,0,1,0,1,1,0,0
22518325,Crime|Drama|Mystery|Thriller,The Black Dahlia,black dahlia|boxer|corpse|death|partner,tt0387877,English,Germany,2006,5.6,0,0,0,0,1,0,0,1,0,0
13082288,Action|Adventure|Drama|History|Romance|War,Flyboys,american|france|military|pilot|training,tt0454824,English,UK,2006,6.6,1,1,0,0,0,0,1,0,0,0
18208078,Action|Drama|Thriller,The Last Castle,colonel|general|military|prison|three star general,tt0272020,English,USA,2001,6.9,1,0,0,0,1,0,0,0,0,0
22451,Drama|Fantasy|Mystery|Romance,Winter's Tale,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,tt1837709,English,USA,2014,6.2,0,0,1,0,0,0,1,1,0,0
31165421,Fantasy|Horror|Mystery|Romance,The Mortal Instruments: City of Bones,battle|demon|magic|secret|warrior,tt1538403,English,USA,2013,6,0,0,1,0,0,0,1,1,1,0
25472967,Drama|Horror|Thriller,Dark Water,apartment|hello kitty|school|teacher|water,tt0382628,English,USA,2005,5.6,0,0,0,0,1,0,0,0,1,0
22362500,Comedy|Drama,Edtv,female removes her clothes|one word title|producer|television|video store,tt0131369,English,USA,1999,6.1,0,0,0,0,0,1,0,0,0,0
17281832,Adventure|Family|Fantasy,Inkheart,book|escape|girl|overalls|villain,tt0494238,English,Germany,2008,6.1,0,1,1,0,0,0,0,0,0,0
7605668,Action|Comedy|Mystery|Romance,Mortdecai,art dealer|fake painting|macguffin|moustache|stolen painting,tt3045616,English,UK,2015,5.5,1,0,0,0,0,1,1,1,0,0
4426297,Adventure|Drama|Romance|War,Beyond Borders,africa|american|border|doctor|well,tt0294357,English,USA,2003,6.5,0,1,0,0,0,0,1,0,0,0
10166502,Action|Drama|War,The Great Raid,american|lieutenant colonel|mission|rescue|soldier,tt0326905,Filipino,USA,2005,6.7,1,0,0,0,0,0,0,0,0,0
363024263,Action|Adventure|Comedy|Romance|Sci-Fi,Deadpool,based on comic book|breaking the fourth wall|mercenary|mutant|self healing,tt1431045,English,USA,2016,8.1,1,1,0,1,0,1,1,0,0,0
350123553,Action|Biography|Drama|History|Thriller|War,American Sniper,assassin|death of child|iraq|sniper|sniper rifle,tt2179136,English,USA,2014,7.3,1,0,0,0,1,0,0,0,0,0
80021740,Adventure|Comedy|Family|Fantasy|Horror,Goosebumps,based on book|blob|ferris wheel|manuscript|monster,tt1051904,English,USA,2015,6.4,0,1,1,0,0,1,0,0,1,0
,Comedy|Family|Fantasy,"Sabrina, the Teenage Witch            ",female protagonist|hereditary gift of witchcraft|magic|supernatural|witch,tt0115341,English,USA,,6.6,0,0,1,0,0,1,0,0,0,0
48291624,Comedy|Fantasy|Romance,Just Like Heaven,apartment|architect|coma|doctor|spirit,tt0425123,English,USA,2005,6.7,0,0,1,0,0,1,1,0,0,0
53715611,Action|Adventure|Thriller|War,Rambo III,afghanistan|colonel|rambo|rescue|soviet,tt0095956,English,USA,1988,5.7,1,1,0,0,1,0,0,0,0,0
31199215,Comedy|Drama|Romance|Sport,Leatherheads,college football|fight|football|hero|surrender,tt0379865,English,USA,2008,6,0,0,0,0,0,1,1,0,0,0
44665963,Comedy,The Internship,actor's picture shown in credits|animated credits|google|internship|still images in end credits,tt2234155,English,USA,2013,6.3,0,0,0,0,0,1,0,0,0,0
60128566,Action|Adventure|Horror|Sci-Fi,Resident Evil: Afterlife,alaska|female gunfighter|mutation|ship|siege,tt1220634,English,Germany,2010,5.9,1,1,0,1,0,0,0,0,1,0
49875589,Action|Adventure|Drama|History|War,Red Tails,african american|battle|italy|tuskegee airmen|world war two,tt0485985,English,USA,2012,5.9,1,1,0,0,0,0,0,0,0,0
60984028,Drama|Mystery|Thriller,The Devil's Advocate,deal with the devil|lawyer|money|reality|supernatural power,tt0118971,English,USA,1997,7.5,0,0,0,0,1,0,0,1,0,0
51317350,Action|Adventure|Fantasy,DragonHeart,dragon|england|human dragon relationship|king|knight,tt0116136,English,USA,1996,6.4,1,1,1,0,0,0,0,0,0,0
28328132,Action|Comedy|Crime|Drama,After the Sunset,diamond|fbi|fbi agent|island|thief,tt0367479,English,USA,2004,6.3,1,0,0,0,0,1,0,0,0,0
51774002,Action|Fantasy|Thriller,Ghost Rider: Spirit of Vengeance,deal with the devil|devil|eastern europe|ghost rider|monk,tt1071875,English,USA,2011,4.3,1,0,1,0,1,0,0,0,0,0
25528495,Drama|Music|Romance|War,Captain Corelli's Mandolin,captain|greek|island|italian|love,tt0238112,English,UK,2001,5.9,0,0,0,0,0,0,1,0,0,0
,Comedy|Romance,Anger Management            ,anger management|argument|irony|sarcasm|therapist,tt1986770,English,USA,,6.7,0,0,0,0,0,1,1,0,0,0
113006880,Action|Comedy|Drama|Family|Thriller,The Pacifier,bodyguard|death of husband|male nanny|nanny|wrestling match,tt0395699,English,Canada,2005,5.5,1,0,0,0,1,1,0,0,0,0
45860039,Action|Crime,Walking Tall,casino|football|sheriff|special forces|violence,tt0351977,English,USA,2004,6.2,1,0,0,0,0,0,0,0,0,0
329691196,Comedy|Drama,Forrest Gump,amputee|love|vietnam|vietnam war|war hero,tt0109830,English,USA,1994,8.8,0,0,0,0,0,1,0,0,0,0
217326336,Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks,based on cartoon|chipmunk|concert|fart joke|talking animal,tt0952640,English,USA,2007,5.2,0,0,1,0,0,1,0,0,0,1
166225040,Comedy,Meet the Parents,cat|cia|jewish|male nurse|nurse,tt0212338,English,USA,2000,7,0,0,0,0,0,1,0,0,0,0
141600000,Adventure|Animation|Drama|Family|History|Musical|Romance,Pocahontas,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,tt0114148,English,USA,1995,6.6,0,1,0,0,0,0,1,0,0,1
134218018,Action|Adventure|Drama|Romance|Sci-Fi,Superman,1970s|clark kent|planet|superhero|year 1978,tt0078346,English,USA,1978,7.3,1,1,0,1,0,0,1,0,0,0
128769345,Comedy|Romance|Sci-Fi,The Nutty Professor,face slap|formula|overweight|professor|teacher,tt0117218,English,USA,1996,5.6,0,0,0,1,0,1,1,0,0,0
177575142,Comedy|Romance,Hitch,advice|friendship|gossip|newspaper|quitting a job,tt0386588,English,USA,2005,6.6,0,0,0,0,0,1,1,0,0,0
105263257,Action|Adventure|Comedy|Family|Romance,George of the Jungle,animal companion|heiress|hero|jungle|male objectification,tt0119190,English,USA,1997,5.4,1,1,0,0,0,1,1,0,0,0
